nome,lat,lon
Rua  SF- 32,-10.330591,-48.286043
Rua  SF- 42,-10.325884,-48.287424
Rua  SF- 42,-10.326496,-48.287019
Rua  dos  Tucanos,-10.339447,-48.31662
Rua  dos  Tucanos,-10.340042,-48.31662
Rua 01,-10.342471,-48.301449
Rua 01,-10.339032,-48.291466
Rua 01,-10.308179,-48.299033
Rua 01,-10.308179,-48.299033
Rua 01,-10.308193,-48.301078
Rua 01,-10.308193,-48.301078
Rua 01,-10.308204,-48.302552
Rua 01,-10.308204,-48.302552
Rua 01,-10.308218,-48.304602
Rua 01,-10.308218,-48.304602
Rua 01,-10.308233,-48.306754
Rua 01,-10.308233,-48.306754
Rua 01,-10.236948,-48.35685
Rua 01,-10.230954,-48.356899
Rua 01,-10.23092,-48.352334
Rua 01,-10.231406,-48.366666
Rua 01,-10.229887,-48.356913
Rua 01,-10.229915,-48.361397
Rua 01,-10.223314,-48.340087
Rua 01,-10.210086,-48.363356
Rua 01,-10.199195,-48.346652
Rua 01,-10.198777,-48.346169
Rua 01,-10.198387,-48.344217
Rua 01,-10.203809,-48.354448
Rua 01,-10.204164,-48.360478
Rua 01,-10.203928,-48.36037
Rua 01,-10.20276,-48.359831
Rua 01,-10.202177,-48.359562
Rua 01,-10.200977,-48.359127
Rua 01,-10.199722,-48.358894
Rua 01,-10.198453,-48.35884
Rua 01,-10.198453,-48.35884
Rua 01,-10.167029,-48.347029
Rua 01,-10.165677,-48.340703
Rua 01,-10.188868,-48.355961
Rua 01,-10.189291,-48.356744
Rua 01,-10.190317,-48.357829
Rua 01,-10.338307,-48.30101
Rua 01,-10.338307,-48.30101
Rua 01,-10.340388,-48.301288
Rua 01,-10.333209,-48.276221
Rua 01,-10.334719,-48.276365
Rua 01-A,-10.198785,-48.347147
Rua 01-A,-10.198777,-48.346169
Rua 01-A,-10.162944,-48.330534
Rua 01-A,-10.164234,-48.329017
Rua 01-B,-10.167223,-48.325503
Rua 01-B,-10.165931,-48.327023
Rua 02,-10.342387,-48.302119
Rua 02,-10.302052,-48.307493
Rua 02,-10.338659,-48.292849
Rua 02,-10.320853,-48.297445
Rua 02,-10.304186,-48.307472
Rua 02,-10.310252,-48.307415
Rua 02,-10.302052,-48.307493
Rua 02,-10.300018,-48.307512
Rua 02,-10.230973,-48.36554
Rua 02,-10.237262,-48.355634
Rua 02,-10.320853,-48.297445
Rua 02,-10.230909,-48.35011
Rua 02,-10.229905,-48.360256
Rua 02,-10.230573,-48.365697
Rua 02,-10.209934,-48.361981
Rua 02,-10.200639,-48.347235
Rua 02,-10.199038,-48.344126
Rua 02,-10.199669,-48.346201
Rua 02,-10.202798,-48.354916
Rua 02,-10.204414,-48.356154
Rua 02,-10.203399,-48.356112
Rua 02,-10.202674,-48.355955
Rua 02,-10.201989,-48.355692
Rua 02,-10.201067,-48.355394
Rua 02,-10.201033,-48.355379
Rua 02,-10.199063,-48.35453
Rua 02,-10.199063,-48.35453
Rua 02,-10.165803,-48.315695
Rua 02,-10.165803,-48.315695
Rua 02,-10.18589,-48.358896
Rua 02,-10.340299,-48.301957
Rua 02,-10.334324,-48.301158
Rua 02,-10.342367,-48.302234
Rua 02-A,-10.161977,-48.329695
Rua 02-A,-10.163267,-48.328179
Rua 02-B,-10.166253,-48.324669
Rua 02-B,-10.164963,-48.326185
Rua 03,-10.342301,-48.302797
Rua 03,-10.339136,-48.295233
Rua 03,-10.321292,-48.299377
Rua 03,-10.321292,-48.299377
Rua 03,-10.306207,-48.307453
Rua 03,-10.306194,-48.306083
Rua 03,-10.306187,-48.305351
Rua 03,-10.306174,-48.30394
Rua 03,-10.306168,-48.303253
Rua 03,-10.306161,-48.302467
Rua 03,-10.306154,-48.301784
Rua 03,-10.306142,-48.300414
Rua 03,-10.306135,-48.299724
Rua 03,-10.231028,-48.363677
Rua 03,-10.230933,-48.353309
Rua 03,-10.236445,-48.352294
Rua 03,-10.230191,-48.354387
Rua 03,-10.229929,-48.363686
Rua 03,-10.208867,-48.362759
Rua 03,-10.201814,-48.344198
Rua 03,-10.200359,-48.345599
Rua 03,-10.200303,-48.345539
Rua 03,-10.203193,-48.35329
Rua 03,-10.202214,-48.354624
Rua 03,-10.166692,-48.340971
Rua 03,-10.166632,-48.342106
Rua 03,-10.166891,-48.315011
Rua 03,-10.166891,-48.315011
Rua 03,-10.164098,-48.315033
Rua 03,-10.186011,-48.357211
Rua 03,-10.186052,-48.357497
Rua 03,-10.340211,-48.302625
Rua 03,-10.334327,-48.301835
Rua 03,-10.342283,-48.302904
Rua 03,-10.33294,-48.275612
Rua 03-A,-10.16101,-48.328857
Rua 03-A,-10.1623,-48.327341
Rua 03-B,-10.165286,-48.32383
Rua 03-B,-10.163996,-48.325347
Rua 04,-10.342216,-48.303476
Rua 04,-10.302046,-48.306808
Rua 04,-10.321951,-48.299461
Rua 04,-10.321724,-48.300705
Rua 04,-10.32113,-48.300631
Rua 04,-10.31101,-48.30673
Rua 04,-10.304182,-48.306789
Rua 04,-10.310301,-48.306736
Rua 04,-10.3062,-48.306772
Rua 04,-10.304079,-48.30679
Rua 04,-10.297882,-48.306845
Rua 04,-10.297882,-48.306845
Rua 04,-10.23101,-48.362491
Rua 04,-10.236138,-48.350074
Rua 04,-10.2362,-48.35687
Rua 04,-10.230183,-48.353306
Rua 04,-10.230199,-48.357887
Rua 04,-10.202608,-48.343997
Rua 04,-10.203365,-48.3454
Rua 04,-10.203978,-48.351512
Rua 04,-10.202458,-48.351906
Rua 04,-10.201186,-48.352957
Rua 04,-10.200607,-48.353341
Rua 04,-10.16692,-48.342182
Rua 04,-10.167487,-48.314331
Rua 04,-10.164797,-48.314352
Rua 04,-10.164797,-48.314352
Rua 04,-10.18638,-48.359038
Rua 04,-10.186689,-48.357557
Rua 04,-10.34012,-48.303298
Rua 04,-10.33433,-48.30253
Rua 04,-10.342198,-48.303574
Rua 04-A,-10.200915,-48.35392
Rua 04-A,-10.201894,-48.353209
Rua 04-A,-10.200613,-48.354069
Rua 04-A,-10.200915,-48.35392
Rua 04-A,-10.160211,-48.325531
Rua 04-A,-10.158918,-48.32705
Rua 04-B,-10.161907,-48.323537
Rua 04-B,-10.163199,-48.322019
Rua 05,-10.334196,-48.303853
Rua 05,-10.336665,-48.292918
Rua 05,-10.336433,-48.292232
Rua 05,-10.323127,-48.301062
Rua 05,-10.302052,-48.307493
Rua 05,-10.302039,-48.306122
Rua 05,-10.302032,-48.30539
Rua 05,-10.302019,-48.303977
Rua 05,-10.302012,-48.303292
Rua 05,-10.302005,-48.302512
Rua 05,-10.301998,-48.301823
Rua 05,-10.301985,-48.30045
Rua 05,-10.301978,-48.29976
Rua 05,-10.301968,-48.298633
Rua 05,-10.242556,-48.36717
Rua 05,-10.236154,-48.35505
Rua 05,-10.20698,-48.359776
Rua 05,-10.204032,-48.345384
Rua 05,-10.203698,-48.346271
Rua 05,-10.202322,-48.347689
Rua 05,-10.203087,-48.350967
Rua 05,-10.201215,-48.35203
Rua 05,-10.201215,-48.35203
Rua 05,-10.198332,-48.353165
Rua 05,-10.167428,-48.342316
Rua 05,-10.167482,-48.313655
Rua 05,-10.164792,-48.313677
Rua 05,-10.164792,-48.313677
Rua 05,-10.187191,-48.358885
Rua 05,-10.337955,-48.303687
Rua 05,-10.337955,-48.303687
Rua 05,-10.340034,-48.303965
Rua 05,-10.333365,-48.273962
Rua 05-A,-10.203698,-48.346271
Rua 05-A,-10.203706,-48.34725
Rua 05-A,-10.168548,-48.341577
Rua 05-A,-10.168297,-48.342546
Rua 05-A,-10.159244,-48.324693
Rua 05-A,-10.157951,-48.326212
Rua 05-B,-10.169066,-48.341598
Rua 05-B,-10.168787,-48.342675
Rua 05-B,-10.16094,-48.322698
Rua 05-B,-10.162231,-48.32118
Rua 06,-10.300005,-48.306141
Rua 06,-10.337536,-48.293473
Rua 06,-10.331879,-48.296182
Rua 06,-10.331879,-48.296182
Rua 06,-10.323977,-48.299719
Rua 06,-10.306194,-48.306083
Rua 06,-10.306194,-48.306083
Rua 06,-10.304075,-48.306103
Rua 06,-10.295845,-48.30618
Rua 06,-10.242451,-48.355592
Rua 06,-10.236174,-48.353239
Rua 06,-10.22591,-48.358657
Rua 06,-10.203706,-48.34725
Rua 06,-10.203286,-48.346766
Rua 06,-10.203286,-48.346766
Rua 06,-10.200801,-48.350187
Rua 06,-10.199563,-48.351379
Rua 06,-10.202177,-48.359562
Rua 06,-10.169277,-48.342804
Rua 06,-10.164082,-48.313008
Rua 06,-10.188022,-48.357757
Rua 06,-10.18786,-48.358881
Rua 06,-10.337867,-48.304356
Rua 06,-10.337867,-48.304356
Rua 06,-10.339946,-48.304635
Rua 06,-10.335847,-48.273576
Rua 06-A,-10.203967,-48.350198
Rua 06-A,-10.201842,-48.350749
Rua 06-A,-10.155929,-48.32446
Rua 06-B,-10.158921,-48.320943
Rua 06-B,-10.160211,-48.319427
Rua 07,-10.300025,-48.308193
Rua 07,-10.300012,-48.306826
Rua 07,-10.300005,-48.306141
Rua 07,-10.299991,-48.304677
Rua 07,-10.299985,-48.303995
Rua 07,-10.299971,-48.302618
Rua 07,-10.299971,-48.302534
Rua 07,-10.299957,-48.301154
Rua 07,-10.299951,-48.30047
Rua 07,-10.335641,-48.296296
Rua 07,-10.335325,-48.295669
Rua 07,-10.335113,-48.295059
Rua 07,-10.334881,-48.294386
Rua 07,-10.334386,-48.292958
Rua 07,-10.324651,-48.299805
Rua 07,-10.299937,-48.299089
Rua 07,-10.242785,-48.354412
Rua 07,-10.242861,-48.364002
Rua 07,-10.2055,-48.359885
Rua 07,-10.205205,-48.360537
Rua 07,-10.203446,-48.349293
Rua 07,-10.202814,-48.347218
Rua 07,-10.199255,-48.3508
Rua 07,-10.198909,-48.350919
Rua 07,-10.201585,-48.35932
Rua 07,-10.166886,-48.314335
Rua 07,-10.166886,-48.314335
Rua 07,-10.189116,-48.357012
Rua 07,-10.188529,-48.358873
Rua 07,-10.339856,-48.305304
Rua 07,-10.334337,-48.304564
Rua 07,-10.341934,-48.305583
Rua 07,-10.331866,-48.273178
Rua 07-A,-10.20581,-48.359099
Rua 07-A,-10.205577,-48.359062
Rua 07-A,-10.205496,-48.359123
Rua 07-A,-10.2055,-48.359885
Rua 07-A,-10.156416,-48.322248
Rua 07-A,-10.155127,-48.323765
Rua 07-B,-10.158119,-48.320247
Rua 07-B,-10.159408,-48.318731
Rua 08,-10.34098,-48.338356
Rua 08,-10.34098,-48.338356
Rua 08,-10.341005,-48.341787
Rua 08,-10.341005,-48.341787
Rua 08,-10.340948,-48.333465
Rua 08,-10.340948,-48.333465
Rua 08,-10.340971,-48.336862
Rua 08,-10.340971,-48.336862
Rua 08,-10.299998,-48.305409
Rua 08,-10.336594,-48.294545
Rua 08,-10.334051,-48.295428
Rua 08,-10.334051,-48.295428
Rua 08,-10.325324,-48.29989
Rua 08,-10.306187,-48.305351
Rua 08,-10.30407,-48.305371
Rua 08,-10.30407,-48.305371
Rua 08,-10.297874,-48.305429
Rua 08,-10.297874,-48.305429
Rua 08,-10.201762,-48.347318
Rua 08,-10.199122,-48.350069
Rua 08,-10.198947,-48.350221
Rua 08,-10.170571,-48.341995
Rua 08,-10.164792,-48.313677
Rua 08,-10.191521,-48.356343
Rua 08,-10.189371,-48.357944
Rua 08,-10.189197,-48.35887
Rua 08,-10.337691,-48.305696
Rua 08,-10.337691,-48.305696
Rua 08,-10.339769,-48.305974
Rua 08,-10.336813,-48.273141
Rua 08-A,-10.155614,-48.321553
Rua 08-A,-10.154324,-48.323069
Rua 08-B,-10.157316,-48.319552
Rua 08-B,-10.158606,-48.318035
Rua 09,-10.344182,-48.298888
Rua 09,-10.342054,-48.298619
Rua 09,-10.338069,-48.298116
Rua 09,-10.338069,-48.298116
Rua 09,-10.33415,-48.297621
Rua 09,-10.325999,-48.299976
Rua 09,-10.295802,-48.300528
Rua 09,-10.295812,-48.301881
Rua 09,-10.295817,-48.302559
Rua 09,-10.29584,-48.305448
Rua 09,-10.295828,-48.304032
Rua 09,-10.295836,-48.304716
Rua 09,-10.295785,-48.299141
Rua 09,-10.29585,-48.306862
Rua 09,-10.295859,-48.308225
Rua 09,-10.295859,-48.308225
Rua 09,-10.199645,-48.347131
Rua 09,-10.199079,-48.349328
Rua 09,-10.200354,-48.358985
Rua 09,-10.165973,-48.342275
Rua 09,-10.165334,-48.343498
Rua 09,-10.295858,-48.308278
Rua 09,-10.191547,-48.357018
Rua 09,-10.190895,-48.357202
Rua 09,-10.189866,-48.358861
Rua 09,-10.33968,-48.306644
Rua 09,-10.33968,-48.306644
Rua 09,-10.334343,-48.30593
Rua 09,-10.332387,-48.271484
Rua 1,-10.263339,-48.328807
Rua 1,-10.263339,-48.328807
Rua 1,-10.266699,-48.328779
Rua 1,-10.266699,-48.328779
Rua 10,-10.299991,-48.304677
Rua 10,-10.334693,-48.296013
Rua 10,-10.326491,-48.301483
Rua 10,-10.326129,-48.304374
Rua 10,-10.308218,-48.304602
Rua 10,-10.308218,-48.304602
Rua 10,-10.297963,-48.304696
Rua 10,-10.297869,-48.304697
Rua 10,-10.209934,-48.361981
Rua 10,-10.209934,-48.361981
Rua 10,-10.208463,-48.361555
Rua 10,-10.207968,-48.361366
Rua 10,-10.199195,-48.346652
Rua 10,-10.198785,-48.347147
Rua 10,-10.198785,-48.347147
Rua 10,-10.200299,-48.352762
Rua 10,-10.200299,-48.352762
Rua 10,-10.199255,-48.3508
Rua 10,-10.199255,-48.3508
Rua 10,-10.166314,-48.342022
Rua 10,-10.191636,-48.357733
Rua 10,-10.190391,-48.359005
Rua 10,-10.191519,-48.357701
Rua 10,-10.190626,-48.358412
Rua 10,-10.190012,-48.359008
Rua 10,-10.336465,-48.307572
Rua 10,-10.335578,-48.272967
Rua 10,-10.26449,-48.3282
Rua 11,-10.344281,-48.298095
Rua 11,-10.342148,-48.297829
Rua 11,-10.339992,-48.297559
Rua 11,-10.338165,-48.29733
Rua 11,-10.33414,-48.296768
Rua 11,-10.334079,-48.29676
Rua 11,-10.333461,-48.296675
Rua 11,-10.327341,-48.300147
Rua 11,-10.326805,-48.30446
Rua 11,-10.304154,-48.297891
Rua 11,-10.309836,-48.297847
Rua 11,-10.307149,-48.297869
Rua 11,-10.304468,-48.29861
Rua 11,-10.210716,-48.361353
Rua 11,-10.208734,-48.360957
Rua 11,-10.201961,-48.353001
Rua 11,-10.201215,-48.35203
Rua 11,-10.199121,-48.357435
Rua 11,-10.191204,-48.359049
Rua 11,-10.191308,-48.35856
Rua 11,-10.191687,-48.357844
Rua 11,-10.338389,-48.308514
Rua 11,-10.338389,-48.308514
Rua 11,-10.331329,-48.27196
Rua 11,-10.263886,-48.325044
Rua 11,-10.262278,-48.325058
Rua 11,-10.267121,-48.325017
Rua 11,-10.265512,-48.325031
Rua 12,-10.299985,-48.303995
Rua 12,-10.334166,-48.301025
Rua 12,-10.331468,-48.300659
Rua 12,-10.330128,-48.300485
Rua 12,-10.329455,-48.300398
Rua 12,-10.328114,-48.300224
Rua 12,-10.327341,-48.300147
Rua 12,-10.327341,-48.300147
Rua 12,-10.325324,-48.29989
Rua 12,-10.325324,-48.29989
Rua 12,-10.323306,-48.299633
Rua 12,-10.323306,-48.299633
Rua 12,-10.321292,-48.299377
Rua 12,-10.321292,-48.299377
Rua 12,-10.31033,-48.303903
Rua 12,-10.31033,-48.303903
Rua 12,-10.310228,-48.303904
Rua 12,-10.310228,-48.303904
Rua 12,-10.304061,-48.303959
Rua 12,-10.304061,-48.303959
Rua 12,-10.297865,-48.304014
Rua 12,-10.297865,-48.304014
Rua 12,-10.203501,-48.353869
Rua 12,-10.202825,-48.352598
Rua 12,-10.202458,-48.351906
Rua 12,-10.201842,-48.350749
Rua 12,-10.1984,-48.357878
Rua 12,-10.16728,-48.342657
Rua 12,-10.167102,-48.343848
Rua 12,-10.189308,-48.355834
Rua 12,-10.189268,-48.356012
Rua 12,-10.19027,-48.355268
Rua 12,-10.336486,-48.30894
Rua 12,-10.336277,-48.271924
Rua 12,-10.26496,-48.328196
Rua 12-A,-10.333532,-48.30026
Rua 12-A,-10.334158,-48.300315
Rua 13,-10.303928,-48.297873
Rua 13,-10.338114,-48.292411
Rua 13,-10.336665,-48.292918
Rua 13,-10.334065,-48.293836
Rua 13,-10.332741,-48.294303
Rua 13,-10.332053,-48.294543
Rua 13,-10.331398,-48.29477
Rua 13,-10.33013,-48.295211
Rua 13,-10.329477,-48.295438
Rua 13,-10.328104,-48.295916
Rua 13,-10.329019,-48.298371
Rua 13,-10.328598,-48.301747
Rua 13,-10.301968,-48.298633
Rua 13,-10.301968,-48.298633
Rua 13,-10.299933,-48.298653
Rua 13,-10.300949,-48.297943
Rua 13,-10.297965,-48.297887
Rua 13,-10.167845,-48.342426
Rua 13,-10.190457,-48.355346
Rua 13,-10.336496,-48.309623
Rua 13,-10.33185,-48.270267
Rua 13,-10.26473,-48.328796
Rua 13,-10.26473,-48.328796
Rua 14,-10.299978,-48.303311
Rua 14,-10.336462,-48.310336
Rua 14,-10.329455,-48.300398
Rua 14,-10.32909,-48.303289
Rua 14,-10.308208,-48.303234
Rua 14,-10.308208,-48.303234
Rua 14,-10.297957,-48.30333
Rua 14,-10.297957,-48.30333
Rua 14,-10.199063,-48.35453
Rua 14,-10.16814,-48.344006
Rua 14,-10.186014,-48.356177
Rua 14,-10.186488,-48.356174
Rua 14,-10.339583,-48.310719
Rua 14,-10.336506,-48.310307
Rua 14,-10.265517,-48.325628
Rua 14,-10.265517,-48.325628
Rua 14,-10.265538,-48.328192
Rua 14,-10.265538,-48.328192
Rua 15,-10.340919,-48.291624
Rua 15,-10.340919,-48.291624
Rua 15,-10.338659,-48.292849
Rua 15,-10.338659,-48.292849
Rua 15,-10.330128,-48.300485
Rua 15,-10.329767,-48.303373
Rua 15,-10.296792,-48.298682
Rua 15,-10.297459,-48.298676
Rua 15,-10.296792,-48.298682
Rua 15,-10.199733,-48.356589
Rua 15,-10.168608,-48.344423
Rua 15,-10.338565,-48.307176
Rua 15,-10.338389,-48.308514
Rua 15,-10.338301,-48.309184
Rua 15,-10.338125,-48.310524
Rua 15,-10.330793,-48.270743
Rua 15,-10.265512,-48.325031
Rua 15,-10.263886,-48.325044
Rua 15-A,-10.290394,-48.313707
Rua 15-A,-10.291369,-48.313474
Rua 16,-10.299964,-48.301842
Rua 16,-10.338783,-48.294586
Rua 16,-10.338765,-48.294596
Rua 16,-10.335641,-48.296296
Rua 16,-10.330795,-48.300571
Rua 16,-10.330432,-48.303454
Rua 16,-10.306154,-48.301784
Rua 16,-10.306154,-48.301784
Rua 16,-10.297947,-48.301861
Rua 16,-10.29785,-48.301862
Rua 16,-10.169156,-48.342772
Rua 16,-10.169177,-48.344164
Rua 16,-10.29398,-48.314855
Rua 16,-10.294109,-48.315511
Rua 16,-10.293997,-48.314943
Rua 16,-10.266091,-48.325026
Rua 17,-10.336001,-48.297091
Rua 17,-10.335821,-48.298637
Rua 17,-10.332788,-48.303935
Rua 17,-10.201283,-48.355488
Rua 17,-10.335821,-48.298637
Rua 17,-10.335787,-48.29893
Rua 17,-10.332786,-48.303915
Rua 17,-10.292225,-48.31406
Rua 17,-10.330524,-48.270134
Rua 18,-10.299957,-48.301154
Rua 18,-10.30898,-48.323392
Rua 18,-10.333463,-48.303719
Rua 18,-10.327591,-48.323223
Rua 18,-10.321468,-48.323279
Rua 18,-10.321468,-48.323279
Rua 18,-10.317309,-48.323317
Rua 18,-10.317309,-48.323317
Rua 18,-10.313151,-48.323354
Rua 18,-10.313151,-48.323354
Rua 18,-10.30898,-48.323392
Rua 18,-10.306959,-48.32341
Rua 18,-10.308193,-48.301078
Rua 18,-10.308193,-48.301078
Rua 18,-10.301992,-48.301135
Rua 18,-10.299957,-48.301154
Rua 18,-10.201652,-48.356933
Rua 18,-10.165195,-48.34597
Rua 18,-10.266699,-48.328779
Rua 18,-10.266669,-48.325021
Rua 19,-10.202273,-48.357129
Rua 19,-10.165731,-48.345929
Rua 19,-10.292413,-48.314886
Rua 19,-10.329144,-48.26824
Rua 19,-10.329256,-48.269968
Rua 19,-10.329256,-48.269968
Rua 19-A,-10.3337,-48.298979
Rua 19-A,-10.333532,-48.30026
Rua 19-A,-10.333443,-48.300937
Rua 19-A,-10.333168,-48.303087
Rua 19-A,-10.333273,-48.303351
Rua 2,-10.262278,-48.325058
Rua 2,-10.262153,-48.325186
Rua 2,-10.262181,-48.328689
Rua 2,-10.261805,-48.326941
Rua 20,-10.299951,-48.30047
Rua 20,-10.308975,-48.322707
Rua 20,-10.324605,-48.305646
Rua 20,-10.324605,-48.305646
Rua 20,-10.323256,-48.305472
Rua 20,-10.327586,-48.322538
Rua 20,-10.321463,-48.322594
Rua 20,-10.321463,-48.322594
Rua 20,-10.317303,-48.322632
Rua 20,-10.317303,-48.322632
Rua 20,-10.313145,-48.322669
Rua 20,-10.313145,-48.322669
Rua 20,-10.308975,-48.322707
Rua 20,-10.306953,-48.322725
Rua 20,-10.308189,-48.300398
Rua 20,-10.308189,-48.300398
Rua 20,-10.301985,-48.30045
Rua 20,-10.299951,-48.30047
Rua 20,-10.20288,-48.357367
Rua 20,-10.166249,-48.344484
Rua 20,-10.166533,-48.345644
Rua 20,-10.327623,-48.322538
Rua 20,-10.29335,-48.315119
Rua 20,-10.267262,-48.326896
Rua 20,-10.267262,-48.326896
Rua 20,-10.267121,-48.325017
Rua 21,-10.328235,-48.304653
Rua 21,-10.204146,-48.356124
Rua 21,-10.167031,-48.344327
Rua 21,-10.329747,-48.267969
Rua 22,-10.299944,-48.299779
Rua 22,-10.328235,-48.304653
Rua 22,-10.328235,-48.304653
Rua 22,-10.327646,-48.303111
Rua 22,-10.326797,-48.304459
Rua 22,-10.326983,-48.303026
Rua 22,-10.32564,-48.302855
Rua 22,-10.326129,-48.304374
Rua 22,-10.32349,-48.321892
Rua 22,-10.32349,-48.321892
Rua 22,-10.319329,-48.321929
Rua 22,-10.319329,-48.321929
Rua 22,-10.315177,-48.321967
Rua 22,-10.315177,-48.321967
Rua 22,-10.309077,-48.322022
Rua 22,-10.309077,-48.322022
Rua 22,-10.304112,-48.299739
Rua 22,-10.306947,-48.322042
Rua 22,-10.308184,-48.299709
Rua 22,-10.308184,-48.299709
Rua 22,-10.297929,-48.299798
Rua 22,-10.297831,-48.299799
Rua 22,-10.204414,-48.356154
Rua 22,-10.32758,-48.321854
Rua 22,-10.326797,-48.304459
Rua 22,-10.291369,-48.313474
Rua 22,-10.291554,-48.313369
Rua 22,-10.291549,-48.313376
Rua 22,-10.291573,-48.313453
Rua 22,-10.291553,-48.313403
Rua 23,-10.330615,-48.301999
Rua 23,-10.330615,-48.301999
Rua 23,-10.328598,-48.301747
Rua 23,-10.328598,-48.301747
Rua 23,-10.327164,-48.301567
Rua 23,-10.327164,-48.301567
Rua 23,-10.323798,-48.301146
Rua 23,-10.323798,-48.301146
Rua 23,-10.322459,-48.300978
Rua 23,-10.322973,-48.302299
Rua 23,-10.322171,-48.302286
Rua 23,-10.321861,-48.300918
Rua 23,-10.321141,-48.302323
Rua 23,-10.168129,-48.34561
Rua 23,-10.1678,-48.344748
Rua 24,-10.333546,-48.304567
Rua 24,-10.333546,-48.304567
Rua 24,-10.309071,-48.321289
Rua 24,-10.309071,-48.321289
Rua 24,-10.304906,-48.321327
Rua 24,-10.304906,-48.321327
Rua 24-A,-10.325515,-48.32114
Rua 24-A,-10.327575,-48.321121
Rua 24-A,-10.327575,-48.321121
Rua 24-A,-10.327604,-48.321121
Rua 24-D,-10.321452,-48.321177
Rua 24-D,-10.321354,-48.321178
Rua 24-D,-10.315261,-48.321233
Rua 24-D,-10.315261,-48.321233
Rua 25,-10.323798,-48.301146
Rua 25,-10.323576,-48.302916
Rua 25,-10.323436,-48.304033
Rua 25,-10.325533,-48.323242
Rua 25,-10.325527,-48.322557
Rua 25,-10.325515,-48.32114
Rua 25,-10.325509,-48.320421
Rua 25,-10.325497,-48.31905
Rua 25,-10.325491,-48.318364
Rua 25,-10.325485,-48.317579
Rua 25,-10.325479,-48.316904
Rua 25,-10.325467,-48.315537
Rua 25,-10.325461,-48.314852
Rua 25,-10.32545,-48.313476
Rua 25,-10.325444,-48.312796
Rua 25,-10.325432,-48.311434
Rua 25,-10.168972,-48.345535
Rua 25,-10.168903,-48.344468
Rua 26,-10.321349,-48.320457
Rua 26,-10.324294,-48.302684
Rua 26,-10.324119,-48.30412
Rua 26,-10.323828,-48.306128
Rua 26,-10.327569,-48.320404
Rua 26,-10.321447,-48.320456
Rua 26,-10.321349,-48.320457
Rua 26,-10.315256,-48.320509
Rua 26,-10.315256,-48.320509
Rua 26,-10.311095,-48.320545
Rua 26,-10.309065,-48.320562
Rua 26,-10.306934,-48.32058
Rua 26,-10.306934,-48.32058
Rua 26,-10.323741,-48.306216
Rua 26,-10.169445,-48.345917
Rua 27,-10.325146,-48.301315
Rua 27,-10.324785,-48.304204
Rua 27,-10.324605,-48.305646
Rua 27,-10.323501,-48.32326
Rua 27,-10.323496,-48.322575
Rua 27,-10.323484,-48.321158
Rua 27,-10.323477,-48.320439
Rua 27,-10.323466,-48.319067
Rua 27,-10.32346,-48.318381
Rua 27,-10.323453,-48.317596
Rua 27,-10.323448,-48.316921
Rua 27,-10.323436,-48.315555
Rua 27,-10.32343,-48.314869
Rua 27,-10.323418,-48.313494
Rua 27,-10.323413,-48.312814
Rua 27,-10.323401,-48.311451
Rua 27,-10.164781,-48.345917
Rua 28,-10.321344,-48.319768
Rua 28,-10.32564,-48.302855
Rua 28,-10.325503,-48.31973
Rua 28,-10.325503,-48.31973
Rua 28,-10.319312,-48.319787
Rua 28,-10.319312,-48.319787
Rua 28,-10.315163,-48.319824
Rua 28,-10.315163,-48.319824
Rua 28,-10.309059,-48.31988
Rua 28,-10.309059,-48.31988
Rua 28,-10.304894,-48.319917
Rua 28,-10.304894,-48.319917
Rua 28,-10.327564,-48.319712
Rua 29,-10.324785,-48.304204
Rua 29,-10.324785,-48.304204
Rua 29,-10.32277,-48.303949
Rua 29,-10.319248,-48.311485
Rua 29,-10.319264,-48.31353
Rua 29,-10.319264,-48.31353
Rua 29,-10.31928,-48.315591
Rua 29,-10.31928,-48.315591
Rua 29,-10.319296,-48.317632
Rua 29,-10.319296,-48.317632
Rua 29,-10.319307,-48.319103
Rua 29,-10.319307,-48.319103
Rua 29,-10.319323,-48.321196
Rua 29,-10.319323,-48.321196
Rua 29,-10.319339,-48.323298
Rua 29,-10.319339,-48.323298
Rua 29,-10.165833,-48.345923
Rua 3,-10.26449,-48.3282
Rua 3,-10.26496,-48.328196
Rua 3,-10.263912,-48.328205
Rua 3,-10.26449,-48.3282
Rua 30,-10.32134,-48.319086
Rua 30,-10.327558,-48.319032
Rua 30,-10.321436,-48.319085
Rua 30,-10.32134,-48.319086
Rua 30,-10.315245,-48.319138
Rua 30,-10.315245,-48.319138
Rua 30,-10.311083,-48.319174
Rua 30,-10.311083,-48.319174
Rua 30,-10.306922,-48.31921
Rua 30,-10.306922,-48.31921
Rua 30,-10.166357,-48.345912
Rua 30,-10.327575,-48.319032
Rua 31,-10.317315,-48.324006
Rua 31,-10.317303,-48.322632
Rua 31,-10.317297,-48.321948
Rua 31,-10.317284,-48.320492
Rua 31,-10.317278,-48.319805
Rua 31,-10.317267,-48.318435
Rua 31,-10.317261,-48.31775
Rua 31,-10.317254,-48.316975
Rua 31,-10.317248,-48.31629
Rua 31,-10.317236,-48.314923
Rua 31,-10.31723,-48.314236
Rua 31,-10.317218,-48.312867
Rua 31,-10.317212,-48.312184
Rua 31,-10.16689,-48.346937
Rua 32,-10.321335,-48.318399
Rua 32,-10.327553,-48.318346
Rua 32,-10.321431,-48.318399
Rua 32,-10.321335,-48.318399
